Timestamp,Status,URL,Response
2025-07-11T08:38:38.067564,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:38:40.933307,OK,https://sim.co.id,200
2025-07-11T08:38:41.321211,OK,https://PHL.co.id,200
2025-07-11T08:38:41.715453,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-11T08:38:42.052521,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7c122493cc10>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-11T08:38:43.191590,OK,https://cerdasmulia.id,200
2025-07-11T08:38:43.655150,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-11T08:38:45.528631,OK,https://jagoti.co.id,200
2025-07-11T08:38:45.924573,OK,https://mail.simgroup.co.id,200
2025-07-11T08:38:46.517154,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-11T08:38:47.011362,OK,http://epsikotest.gawe.id/,200
2025-07-11T08:38:47.526722,OK,https://cleaning.id/login,200
2025-07-11T08:38:48.029235,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-11T08:38:48.614839,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-11T08:38:49.108686,OK,http://css.simgroup.co.id/,200
2025-07-11T08:43:55.327601,OK,https://sim.co.id,200
2025-07-11T08:43:55.955344,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:44:03.614646,OK,http://gawe.id,200
2025-07-11T08:44:04.041944,OK,http://simgroup.co.id,200
2025-07-11T08:44:04.430636,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:44:04.852272,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:44:05.373515,OK,https://cleaning.id/login,200
2025-07-11T08:44:05.943065,OK,https://salesrefi.com,200
2025-07-11T08:44:06.346725,OK,https://gajianduluan.id/login,200
2025-07-11T08:44:06.818305,OK,https://cs.sim.co.id,200
2025-07-11T08:44:07.255949,OK,https://erp.simgroup.co.id,200
2025-07-11T08:44:07.645104,ERROR,http://117.102.114.14:8899/,404
2025-07-11T08:44:08.119865,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:44:10.581947,OK,https://sim.co.id,200
2025-07-11T08:44:10.960728,OK,https://PHL.co.id,200
